0,이별의꽃,랜드 이터,13142009519,29,80
0,세트,랜드 이터,6435189305,29,80
0,GESTIRN,두리안,8372157307,29,80
0,GESTIRN,랜드 이터,8977365479,29,80
0,세트,두리안,6650440313,29,80
0,세트,리빌드 스푸키,6764646939,29,80
0,써버쿨,알트아이젠,5437900015,29,80
0,써버쿨,두리안,8736789453,29,80
0,리유,랜드 이터,4304180752,29,80
0,슈펑,두리안,5729722277,29,80
0,리유,두리안,5505986723,29,80
0,써버쿨,랜드 이터,7858131117,29,80
0,슈펑,랜드 이터,4724602425,29,80
0,슈펑,알트아이젠,3007216508,29,80
0,리유,알트아이젠,2940713096,29,80
0,미카미카,알트아이젠,5170920262,29,80
0,크모레,알트아이젠,2972712990,29,80
0,REF,알트아이젠,2738243431,29,80
0,다이핀치,두리안,1549829982,29,80
0,다이핀치,헤비메탈,1474537525,29,80
0,GESTIRN,헤비메탈,10106096126,29,80
0,퀸틸,헤비메탈,9674393949,29,80
0,퀸틸,랜드 이터,4006722164,29,80
0,퀸틸,알트아이젠,8216533360,29,80
0,괴벨스,알트아이젠,3540136449,29,80
0,괴벨스,랜드 이터,5484541372,29,80
0,캐르,랜드 이터,11905166958,29,80
0,캐르,알트아이젠,8658111392,29,80
0,캐르,리빌드 스푸키,9578685673,29,80
0,임플래커블,랜드 이터,5476454929,29,80
0,무명,알트아이젠,5288161457,29,80
0,임플래커블,리빌드 스푸키,5204059401,29,80
0,무명,리빌드 스푸키,6472282526,29,80
0,라붕이드디어각성,랜드 이터,4347750135,29,80
0,임플래커블,두리안,7056126765,29,80
0,무명,랜드 이터,7738231039,29,80
0,라붕이드디어각성,알트아이젠,1917075136,29,80
0,라붕이드디어각성,두리안,5166268403,29,80
0,아카자와레드,마더웨일,8292933362,30,82
0,아카자와레드,타이피스,9967620502,30,82
0,슈엔애호가,타이피스,6130340977,30,82
0,슈엔애호가,쿠쿰버,4098369509,30,82
0,아카자와레드,그레이브 디거,7389275926,30,82
0,라붕이드디어각성,타이피스,3661142290,30,82
0,라붕이드디어각성,그레이브 디거,4662974713,30,82
0,라붕이드디어각성,마더웨일,3384009739,30,82
0,된장통폭발,쿠쿰버,7558122842,30,82
0,된장통폭발,그레이브 디거,10172565646,30,82
0,된장통폭발,마더웨일,7953513200,30,82
0,캐스터아르토리아,두리안,11291298074,29,80
0,캐스터아르토리아,랜드 이터,8773993187,29,80
0,크모레,마더웨일,2956822956,30,82
0,퀸틸,마더웨일,8360927721,30,82
0,김태훈,리빌드 벌컨R,1463522755,30,82
0,퀸틸,타이피스,13294582482,30,82
0,김태훈,쿠쿰버,8719945809,30,82
0,김태훈,타이피스,7469710709,30,82
0,퀸틸,쿠쿰버,12554880861,30,82
0,크모레,그레이브 디거,4303187430,30,82
0,크모레,쿠쿰버,5509662464,30,82
0,다이핀치,쿠쿰버,3678300568,30,82
0,다이핀치,타이피스,2681337373,30,82
0,알로에,쿠쿰버,4828097327,30,82
0,알로에,그레이브 디거,6294736755,30,82
0,야스,타이피스,10484835243,30,82
0,알로에,마더웨일,5030975588,30,82
0,야스,마더웨일,8196421876,30,82
0,야스,쿠쿰버,10377976639,30,82
0,미래,타이피스,12932186165,30,82
0,미래,쿠쿰버,13974015914,30,82
0,슈엔애호가,리빌드 벌컨R,4862407314,30,82
0,리세,타이피스,1288269707,30,82
0,리세,리빌드 벌컨R,2969404561,30,82
0,리유,그레이브 디거,5090468144,30,82
0,LUSTER,마더웨일,4062037159,30,82
0,리유,마더웨일,3578169825,30,82
0,태연,마더웨일,4438472224,30,82
0,리유,리빌드 벌컨R,4047608402,30,82
0,태연,리빌드 벌컨R,5807467642,30,82
0,미래,마더웨일,12916555634,30,82
0,태연,그레이브 디거,6214271852,30,82
0,테르미엔,마더웨일,8241494701,30,82
0,지현,쿠쿰버,1918764151,30,82
0,지현,리빌드 벌컨R,3285804061,30,82
0,테르미엔,리빌드 벌컨R,8899196230,30,82
0,테르미엔,그레이브 디거,7215303616,30,82
0,REF,타이피스,1921632564,30,82
0,REF,리빌드 벌컨R,3503314253,30,82
0,GESTIRN,그레이브 디거,8533019418,30,82
0,GESTIRN,마더웨일,6773124019,30,82
0,GESTIRN,리빌드 벌컨R,9383990408,30,82
0,임플래커블,타이피스,4875778874,30,82
0,무명,리빌드 벌컨R,7055401624,30,82
0,세트,타이피스,4683281847,30,82
0,임플래커블,리빌드 벌컨R,7398443332,30,82
0,NAVIS,쿠쿰버,11519414255,30,82
0,임플래커블,쿠쿰버,6395428620,30,82
0,세트,쿠쿰버,8723300241,30,82
0,세트,리빌드 벌컨R,5491942643,30,82
0,이별의꽃,그레이브 디거,12904678752,30,82
0,캐르,타이피스,9631654253,30,82
0,NAVIS,타이피스,10833906214,30,82
0,이별의꽃,마더웨일,10179217025,30,82
0,이별의꽃,리빌드 벌컨R,10452804156,30,82
0,슈펑,마더웨일,4576579434,30,82
0,NAVIS,마더웨일,10409064777,30,82
0,슈펑,리빌드 벌컨R,4762342706,30,82
0,미카미카,리빌드 벌컨R,7277553925,30,82
0,리세,그레이브 디거,2262006622,30,82
0,다이핀치,그레이브 디거,5928422112,30,82
0,미카미카,그레이브 디거,9507882985,30,82
0,미카미카,마더웨일,7010110093,30,82
0,지현,그레이브 디거,5532871966,30,82
0,REF,그레이브 디거,5021136578,30,82
0,슈펑,그레이브 디거,6572988673,30,82
0,무명,그레이브 디거,7644425929,30,82
0,무명,마더웨일,6766002334,30,82
0,써버쿨,그레이브 디거,5083480735,30,82
0,써버쿨,마더웨일,6391176053,30,82
0,써버쿨,리빌드 벌컨R,5851964131,30,82
0,괴벨스,마더웨일,4764731643,30,82
0,괴벨스,타이피스,4380478134,30,82
0,캐르,마더웨일,9537396496,30,82
0,이브,타이피스,6341283013,30,82
0,이브,타이피스,6341283013,30,82
0,캐르,쿠쿰버,14022088711,30,82
0,이브,리빌드 벌컨R,7706535272,30,82
0,괴벨스,리빌드 벌컨R,7696528197,30,82
0,이브,마더웨일,6249767088,30,82
0,LUSTER,타이피스,7217410007,30,82
0,LUSTER,쿠쿰버,7232938889,30,82
0,끄앙,타이피스,3315856446,30,82
0,끄앙,알트아이젠,3103391519,29,80
0,끄앙,두리안,7482802450,29,80
0,끄앙,리빌드 벌컨R,8025007931,30,82
0,끄앙,마더웨일,6834031893,30,82
0,끄앙,랜드 이터,8594349003,29,80
0,캐스터아르토리아,리빌드 벌컨R,5170067257,30,82
0,캐스터아르토리아,마더웨일,6845303300,30,82
2,캐스터아르토리아,토커티브,5753546258,31,91
2,캐스터아르토리아,토커티브,3275989285,31,91
2,캐스터아르토리아,마테리얼H,2057768171,31,91
2,아카자와레드,토커티브,7973149340,31,91
2,아카자와레드,토커티브,6540403882,31,91
2,아카자와레드,토커티브,9274231976,31,91
2,된장통폭발,토커티브,4122467458,31,91
2,된장통폭발,토커티브,7823220221,31,91
2,된장통폭발,토커티브,10217218435,31,91
0,캐스터아르토리아,그레이브 디거,8687438664,30,82
0,캐스터아르토리아,헤비메탈,5176167158,29,80
2,라붕이드디어각성,토커티브,2493259690,31,91
2,라붕이드디어각성,마테리얼H,3753578745,31,91
2,김태훈,토커티브,6681667695,31,91
2,라붕이드디어각성,리빌드 스푸키,1717616243,31,91
2,리세,마테리얼H,3761178985,31,91
2,김태훈,리빌드 스푸키,8336362654,31,91
2,김태훈,마테리얼H,7605329773,31,91
2,리세,토커티브,5219395337,31,91
2,리세,빅 토로소,3028312130,31,91
2,다이핀치,빅 토로소,4499494985,31,91
2,야스,빅 토로소,9588441638,31,91
2,야스,마테리얼H,9771493741,31,91
2,야스,토커티브,12720856078,31,91
2,이브,토커티브,11470035713,31,91
2,알로에,마테리얼H,8260024270,31,91
2,알로에,빅 토로소,7124455447,31,91
2,이브,마테리얼H,8865557037,31,91
2,이브,빅 토로소,8180183485,31,91
2,슈엔애호가,빅 토로소,5731225861,31,91
2,슈엔애호가,리빌드 스푸키,5107033091,31,91
2,슈엔애호가,레이턴스,6476982866,31,91
2,크모레,빅 토로소,4485471020,31,91
2,미래,토커티브,16641594588,31,91
2,미카미카,마테리얼H,12819779530,31,91
2,리유,레이턴스,5600017493,31,91
2,미카미카,리빌드 스푸키,8816883517,31,91
2,크모레,마테리얼H,7593404394,31,91
2,미카미카,빅 토로소,8197130468,31,91
2,미래,마테리얼H,17804745134,31,91
2,다이핀치,레이턴스,9685073046,31,91
2,미래,레이턴스,17133432393,31,91
2,크모레,리빌드 스푸키,6260743219,31,91
2,이별의꽃,마테리얼H,15116629131,31,91
2,테르미엔,마테리얼H,12077146334,31,91
2,태연,리빌드 스푸키,6699810658,31,91
2,태연,마테리얼H,6115688300,31,91
2,태연,레이턴스,7300754562,31,91
2,이별의꽃,빅 토로소,11813487365,31,91
2,테르미엔,리빌드 스푸키,8005939909,31,91
2,다이핀치,리빌드 스푸키,5290359083,31,91
2,이별의꽃,레이턴스,22452463271,31,91
2,테르미엔,토커티브,10097628078,31,91
2,끄앙,마테리얼H,7836618580,31,91
2,끄앙,리빌드 스푸키,9148267144,31,91
2,끄앙,빅 토로소,7880818020,31,91
2,REF,빅 토로소,3505379410,31,91
2,REF,레이턴스,4411477094,31,91
2,GESTIRN,마테리얼H,12672586420,31,91
2,NAVIS,마테리얼H,14730285055,31,91
2,NAVIS,레이턴스,15413232077,31,91
2,JY,빅 토로소,5517046497,31,91
2,JY,레이턴스,5617800537,31,91
2,NAVIS,토커티브,13190136246,31,91
2,세트,빅 토로소,5841590644,31,91
2,세트,리빌드 스푸키,6732640280,31,91
2,임플래커블,레이턴스,5765045861,31,91
2,세트,토커티브,7269402739,31,91
2,임플래커블,리빌드 스푸키,8111565441,31,91
2,임플래커블,빅 토로소,5910898484,31,91
2,GESTIRN,리빌드 스푸키,9993660192,31,91
2,GESTIRN,빅 토로소,8552343746,31,91
1,퀸틸,리빌드 스푸키,9040128860,31,91
1,퀸틸,토커티브,41840608,31,91
1,퀸틸,토커티브,12737768274,31,91
1,REF,토커티브,3789705116,31,91
1,리유,마테리얼H,452137018,31,91
1,JY,마테리얼H,8320924343,31,91
1,리유,리빌드 스푸키,2281186465,31,91
1,무명,토커티브,9449048424,31,91
1,무명,마테리얼H,8202786186,31,91
1,무명,빅 토로소,6995259041,31,91
1,캐르,마테리얼H,11714574423,31,91
1,써버쿨,마테리얼H,12737298655,31,91
1,써버쿨,빅 토로소,8294357441,31,91
1,써버쿨,리빌드 스푸키,9740212655,31,91
1,캐르,레이턴스,5456363116,31,91
1,괴벨스,빅 토로소,5965411118,31,91
1,괴벨스,레이턴스,7064763242,31,91
1,괴벨스,리빌드 스푸키,9233628480,31,91
1,LUSTER,마테리얼H,6125494975,31,91
1,LUSTER,토커티브,6529424143,31,91
1,캐르,토커티브,15005429035,31,91
1,LUSTER,레이턴스,8733901242,31,91
